ScientificName,TaxonRank,Class,Order,Family,Subfamily,Genus,IndividualCount,Primary Habitat,secondary habitat,Temperature,Salinity,Oxygen,Ocean,Country,Main Locality,Locality 1,Locality 2,Locality 3,Locality 4,Station,ObservationDate,ObservationYear,ObservationTime,Latitude,Longitude,DepthInMeters,Mega-Habitat,Habitat2
Coryphaenoides cinereus,Species,Actinopterygii,Gadiformes,Macrouridae,Macrourinae,Coryphaenoides,7, basalt bedrock , basalt cobble,2.6611,34.4271,1.222,North Pacific,NA,Emperor Seamount Chain,,,, Jingu Seamount,FK190726-S0287,2019-08-14,2019,04:48:09,38.84702,171.2272,1291.29,tablemount,ridge
Adelosebastes latens,Species,Actinopterygii,Scorpaeniformes,Sebastidae,Sebastolobinae,Adelosebastes,1, basalt bedrock , basalt cobble,2.6766,34.4242,1.217,North Pacific,NA,Emperor Seamount Chain,,,, Jingu Seamount,FK190726-S0287,2019-08-14,2019,04:48:42,38.84679,171.22736,1290.3,tablemount,ridge
Coryphaenoides cinereus,Species,Actinopterygii,Gadiformes,Macrouridae,Macrourinae,Coryphaenoides,1, basalt bedrock , basalt cobble,2.7207,34.4167,1.217,North Pacific,NA,Emperor Seamount Chain,,,, Jingu Seamount,FK190726-S0287,2019-08-14,2019,04:49:29,38.84689,171.22652,1287.63,tablemount,ridge
Adelosebastes latens,Species,Actinopterygii,Scorpaeniformes,Sebastidae,Sebastolobinae,Adelosebastes,1, basalt bedrock , basalt cobble,2.7326,34.4143,1.187,North Pacific,NA,Emperor Seamount Chain,,,, Jingu Seamount,FK190726-S0287,2019-08-14,2019,04:50:15,38.847,171.22662,1287.97,tablemount,ridge
Adelosebastes latens,Species,Actinopterygii,Scorpaeniformes,Sebastidae,Sebastolobinae,Adelosebastes,1, basalt bedrock , basalt cobble,2.726,34.416,1.186,North Pacific,NA,Emperor Seamount Chain,,,, Jingu Seamount,FK190726-S0287,2019-08-14,2019,04:51:40,38.84671,171.22638,1286.84,tablemount,ridge
Coryphaenoides cinereus,Species,Actinopterygii,Gadiformes,Macrouridae,Macrourinae,Coryphaenoides,1, basalt bedrock , basalt cobble,2.7384,34.4134,1.186,North Pacific,NA,Emperor Seamount Chain,,,, Jingu Seamount,FK190726-S0287,2019-08-14,2019,04:52:05,38.84678,171.22633,1284.98,tablemount,ridge
Anguilliformes,Order,Actinopterygii,Anguilliformes,NA,NA,NA,1, basalt bedrock , basalt cobble,2.7525,34.4101,1.186,North Pacific,NA,Emperor Seamount Chain,,,, Jingu Seamount,FK190726-S0287,2019-08-14,2019,04:52:10,38.84667,171.22636,1284.49,tablemount,ridge
Coryphaenoides cinereus,Species,Actinopterygii,Gadiformes,Macrouridae,Macrourinae,Coryphaenoides,1, basalt bedrock , basalt cobble,2.7843,34.4052,1.161,North Pacific,NA,Emperor Seamount Chain,,,, Jingu Seamount,FK190726-S0287,2019-08-14,2019,04:53:06,38.84639,171.22636,1282.84,tablemount,ridge
Adelosebastes latens,Species,Actinopterygii,Scorpaeniformes,Sebastidae,Sebastolobinae,Adelosebastes,1, basalt bedrock , basalt cobble,2.7517,34.411,1.161,North Pacific,NA,Emperor Seamount Chain,,,, Jingu Seamount,FK190726-S0287,2019-08-14,2019,04:53:39,38.84652,171.22668,1282.74,tablemount,ridge
Adelosebastes latens,Species,Actinopterygii,Scorpaeniformes,Sebastidae,Sebastolobinae,Adelosebastes,1, basalt bedrock , basalt cobble,2.8202,34.3981,1.144,North Pacific,NA,Emperor Seamount Chain,,,, Jingu Seamount,FK190726-S0287,2019-08-14,2019,05:10:02,38.84543,171.22714,1285.56,tablemount,ridge
Coryphaenoides sp.,Genus,Actinopterygii,Gadiformes,Macrouridae,Macrourinae,Coryphaenoides,1, basalt bedrock , basalt cobble,2.8021,34.4031,1.144,North Pacific,NA,Emperor Seamount Chain,,,, Jingu Seamount,FK190726-S0287,2019-08-14,2019,05:10:33,38.84563,171.2265,1285.5,tablemount,ridge
Neobythitinae,Subfamily,Actinopterygii,Ophidiiformes,Ophidiidae,Neobythitinae,NA,1, sediment-covered basalt bedrock with manganese crust , cobble with manganese crust; basalt boulder with manganese crust,1.9915,34.5617,2.565,North Pacific,NA,Emperor Seamount Chain,,,, Annei Seamount,FK190726-S0288,2019-08-15,2019,22:14:06,36.69093,171.61864,2045.12,conical seamount,ridge
Coryphaenoides cinereus,Species,Actinopterygii,Gadiformes,Macrouridae,Macrourinae,Coryphaenoides,1, sediment-covered basalt bedrock with manganese crust , cobble with manganese crust; basalt boulder with manganese crust,1.992,34.567,2.537,North Pacific,NA,Emperor Seamount Chain,,,, Annei Seamount,FK190726-S0288,2019-08-15,2019,22:25:35,36.69181,171.61847,2043.13,conical seamount,ridge
Acanthonus armatus,Species,Actinopterygii,Ophidiiformes,Ophidiidae,Neobythitinae,Acanthonus,1, sediment-covered basalt bedrock with manganese crust , cobble with manganese crust; basalt boulder with manganese crust,1.9899,34.5648,2.494,North Pacific,NA,Emperor Seamount Chain,,,, Annei Seamount,FK190726-S0288,2019-08-15,2019,22:48:20,36.69223,171.61693,2025.23,conical seamount,ridge
Synaphobranchidae,Family,Actinopterygii,Anguilliformes,Synaphobranchidae,NA,NA,1, sediment-covered basalt bedrock with manganese crust , cobble with manganese crust; basalt boulder with manganese crust,1.9947,34.5642,2.476,North Pacific,NA,Emperor Seamount Chain,,,, Annei Seamount,FK190726-S0288,2019-08-15,2019,22:58:32,36.69172,171.61626,2014.68,conical seamount,ridge
Halosaurus sp.,Genus,Actinopterygii,Notacanthiformes,Halosauridae,NA,Halosaurus,1, sediment-covered basalt bedrock with manganese crust , cobble with manganese crust; basalt boulder with manganese crust,2.0169,34.5629,2.447,North Pacific,NA,Emperor Seamount Chain,,,, Annei Seamount,FK190726-S0288,2019-08-15,2019,23:39:01,36.69296,171.617,1992.37,conical seamount,ridge
Acanthonus armatus,Species,Actinopterygii,Ophidiiformes,Ophidiidae,Neobythitinae,Acanthonus,1, sediment-covered basalt bedrock with manganese crust , cobble with manganese crust; basalt boulder with manganese crust,2.0042,34.5628,2.453,North Pacific,NA,Emperor Seamount Chain,,,, Annei Seamount,FK190726-S0288,2019-08-15,2019,23:56:12,36.69197,171.61385,1984.04,conical seamount,ridge
Chaunacops coloratus,Species,Actinopterygii,Lophiiformes,Chaunacidae,NA,Chaunacops,1, sediment-covered basalt bedrock with manganese crust , cobble with manganese crust; basalt boulder with manganese crust,2.0395,34.5564,2.306,North Pacific,NA,Emperor Seamount Chain,,,, Annei Seamount,FK190726-S0288,2019-08-16,2019,01:01:51,36.69155,171.61594,1949.92,conical seamount,ridge
Spectrunculus grandis,Species,Actinopterygii,Ophidiiformes,Ophidiidae,Neobythitinae,Spectrunculus,1, sediment-covered basalt bedrock with manganese crust , cobble with manganese crust; basalt boulder with manganese crust,2.0214,34.5595,2.344,North Pacific,NA,Emperor Seamount Chain,,,, Annei Seamount,FK190726-S0288,2019-08-16,2019,01:07:20,36.69061,171.61494,1950.04,conical seamount,ridge
Spectrunculus grandis,Species,Actinopterygii,Ophidiiformes,Ophidiidae,Neobythitinae,Spectrunculus,1, sediment-covered basalt bedrock with manganese crust , cobble with manganese crust; basalt boulder with manganese crust,2.0169,34.5598,2.352,North Pacific,NA,Emperor Seamount Chain,,,, Annei Seamount,FK190726-S0288,2019-08-16,2019,01:10:34,36.6904,171.61517,1947.89,conical seamount,ridge
Coryphaenoides sp.,Genus,Actinopterygii,Gadiformes,Macrouridae,Macrourinae,Coryphaenoides,1, sediment-covered basalt bedrock with manganese crust , cobble with manganese crust; basalt boulder with manganese crust,2.0115,34.563,2.398,North Pacific,NA,Emperor Seamount Chain,,,, Annei Seamount,FK190726-S0288,2019-08-16,2019,01:40:17,36.69015,171.61514,1943.77,conical seamount,ridge
Coryphaenoides sp.,Genus,Actinopterygii,Gadiformes,Macrouridae,Macrourinae,Coryphaenoides,1, sediment-covered basalt bedrock with manganese crust , cobble with manganese crust; basalt boulder with manganese crust,2.0068,34.5614,2.399,North Pacific,NA,Emperor Seamount Chain,,,, Annei Seamount,FK190726-S0288,2019-08-16,2019,01:41:28,36.69047,171.61528,1943.78,conical seamount,ridge
Coryphaenoides acrolepis,Species,Actinopterygii,Gadiformes,Macrouridae,Macrourinae,Coryphaenoides,1, sediment-covered basalt bedrock with manganese crust , sediment; cobble with manganese crust; basalt boulder with manganese crust,2.0113,34.5609,2.385,North Pacific,NA,Emperor Seamount Chain,,,, Annei Seamount,FK190726-S0288,2019-08-16,2019,02:30:38,36.6893,171.61523,1937.95,conical seamount,ridge
Ophidiidae,Family,Actinopterygii,Ophidiiformes,Ophidiidae,NA,NA,1, sediment-covered basalt bedrock with manganese crust , sediment; cobble with manganese crust; basalt boulder with manganese crust,2.0167,34.5594,2.372,North Pacific,NA,Emperor Seamount Chain,,,, Annei Seamount,FK190726-S0288,2019-08-16,2019,02:33:57,36.69006,171.61378,1919.54,conical seamount,ridge
Halosaurus sp.,Genus,Actinopterygii,Notacanthiformes,Halosauridae,NA,Halosaurus,1, sediment-covered basalt bedrock with manganese crust , sediment; cobble with manganese crust; basalt boulder with manganese crust,2.0455,34.555,2.295,North Pacific,NA,Emperor Seamount Chain,,,, Annei Seamount,FK190726-S0288,2019-08-16,2019,02:57:40,36.69005,171.61409,1906.52,conical seamount,ridge
Halosaurus sp.,Genus,Actinopterygii,Notacanthiformes,Halosauridae,NA,Halosaurus,1, sediment-covered basalt bedrock with manganese crust , sediment; cobble with manganese crust; basalt boulder with manganese crust,2.0515,34.5539,2.274,North Pacific,NA,Emperor Seamount Chain,,,, Annei Seamount,FK190726-S0288,2019-08-16,2019,03:09:46,36.68927,171.61333,1897.17,conical seamount,ridge
Halosaurus sp.,Genus,Actinopterygii,Notacanthiformes,Halosauridae,NA,Halosaurus,1, sediment-covered basalt bedrock with manganese crust , sediment; cobble with manganese crust; basalt boulder with manganese crust,2.0569,34.5534,2.246,North Pacific,NA,Emperor Seamount Chain,,,, Annei Seamount,FK190726-S0288,2019-08-16,2019,03:27:06,36.69081,171.6124,1882.89,conical seamount,ridge
Actinopterygii,Class,Actinopterygii,NA,NA,NA,NA,1, sediment-covered basalt bedrock with manganese crust , sediment; cobble with manganese crust; basalt boulder with manganese crust,2.0549,34.5527,2.247,North Pacific,NA,Emperor Seamount Chain,,,, Annei Seamount,FK190726-S0288,2019-08-16,2019,03:34:55,36.68984,171.61229,1881.92,conical seamount,ridge
Halosaurus sp.,Genus,Actinopterygii,Notacanthiformes,Halosauridae,NA,Halosaurus,1, sediment-covered basalt bedrock with manganese crust , sediment; cobble with manganese crust; basalt boulder with manganese crust,2.0643,34.5517,2.187,North Pacific,NA,Emperor Seamount Chain,,,, Annei Seamount,FK190726-S0288,2019-08-16,2019,03:50:25,36.68981,171.61203,1882.1,conical seamount,ridge
Simenchelys parasitica,Species,Actinopterygii,Anguilliformes,Synaphobranchidae,Simenchelyinae,Simenchelys,1, sediment-covered basalt bedrock with manganese crust , sediment; cobble with manganese crust; basalt boulder with manganese crust,2.0681,34.5527,2.242,North Pacific,NA,Emperor Seamount Chain,,,, Annei Seamount,FK190726-S0288,2019-08-16,2019,04:03:55,36.68851,171.61313,1891.73,conical seamount,ridge
Halosaurus sp.,Genus,Actinopterygii,Notacanthiformes,Halosauridae,NA,Halosaurus,1, sediment-covered basalt bedrock with manganese crust , sediment; cobble with manganese crust; basalt boulder with manganese crust,2.0972,34.5462,2.228,North Pacific,NA,Emperor Seamount Chain,,,, Annei Seamount,FK190726-S0288,2019-08-16,2019,04:24:32,36.68886,171.61273,1883.14,conical seamount,ridge
Macrourinae,Subfamily,Actinopterygii,Gadiformes,Macrouridae,Macrourinae,NA,1, cobble with manganese crust , sediment; basalt boulder with manganese crust,2.3941,34.4897,1.491,North Pacific,NA,Emperor Seamount Chain,,,, Annei Seamount,FK190726-S0289,2019-08-16,2019,20:24:40,36.64718,171.61285,1520.83,conical seamount,ridge
Macrourinae,Subfamily,Actinopterygii,Gadiformes,Macrouridae,Macrourinae,NA,1, cobble with manganese crust , sediment; basalt boulder with manganese crust,2.3932,34.4897,1.5,North Pacific,NA,Emperor Seamount Chain,,,, Annei Seamount,FK190726-S0289,2019-08-16,2019,20:25:47,36.6475,171.61255,1520.39,conical seamount,ridge
Synaphobranchidae,Family,Actinopterygii,Anguilliformes,Synaphobranchidae,NA,NA,1, cobble with manganese crust , sediment; basalt boulder with manganese crust,2.3923,34.49,1.5,North Pacific,NA,Emperor Seamount Chain,,,, Annei Seamount,FK190726-S0289,2019-08-16,2019,20:25:58,36.64737,171.61272,1521.38,conical seamount,ridge
Halosauridae,Family,Actinopterygii,Notacanthiformes,Halosauridae,NA,NA,1, cobble with manganese crust , sediment; basalt boulder with manganese crust,2.3897,34.4904,1.5,North Pacific,NA,Emperor Seamount Chain,,,, Annei Seamount,FK190726-S0289,2019-08-16,2019,20:26:49,36.64742,171.61218,1522.77,conical seamount,ridge
Macrourinae,Subfamily,Actinopterygii,Gadiformes,Macrouridae,Macrourinae,NA,1, cobble with manganese crust , sediment; basalt boulder with manganese crust,2.3931,34.4903,1.504,North Pacific,NA,Emperor Seamount Chain,,,, Annei Seamount,FK190726-S0289,2019-08-16,2019,20:28:03,36.64734,171.61235,1523.91,conical seamount,ridge
Halosauridae,Family,Actinopterygii,Notacanthiformes,Halosauridae,NA,NA,1, cobble with manganese crust , sediment; basalt boulder with manganese crust,2.3877,34.4902,1.507,North Pacific,NA,Emperor Seamount Chain,,,, Annei Seamount,FK190726-S0289,2019-08-16,2019,20:28:59,36.64738,171.61221,1522.75,conical seamount,ridge
Halosauridae,Family,Actinopterygii,Notacanthiformes,Halosauridae,NA,NA,1, sediment-covered basalt bedrock with manganese crust , sediment; cobble with manganese crust; basalt boulder with manganese crust,2.3826,34.4911,1.507,North Pacific,NA,Emperor Seamount Chain,,,, Annei Seamount,FK190726-S0289,2019-08-16,2019,20:29:24,36.64715,171.6121,1527.48,conical seamount,ridge
Macrourinae,Subfamily,Actinopterygii,Gadiformes,Macrouridae,Macrourinae,NA,1, sediment-covered basalt bedrock with manganese crust , sediment; cobble with manganese crust; basalt boulder with manganese crust,2.383,34.4912,1.507,North Pacific,NA,Emperor Seamount Chain,,,, Annei Seamount,FK190726-S0289,2019-08-16,2019,20:29:35,36.64719,171.61217,1528.22,conical seamount,ridge
Actinopterygii,Class,Actinopterygii,NA,NA,NA,NA,1, sediment-covered basalt bedrock with manganese crust , sediment; cobble with manganese crust; basalt boulder with manganese crust,2.3832,34.491,1.507,North Pacific,NA,Emperor Seamount Chain,,,, Annei Seamount,FK190726-S0289,2019-08-16,2019,20:29:37,36.64719,171.61217,1528.37,conical seamount,ridge
Coryphaenoides sp.,Genus,Actinopterygii,Gadiformes,Macrouridae,Macrourinae,Coryphaenoides,1, sediment-covered basalt bedrock with manganese crust , sediment; cobble with manganese crust; basalt boulder with manganese crust,2.3795,34.4919,1.507,North Pacific,NA,Emperor Seamount Chain,,,, Annei Seamount,FK190726-S0289,2019-08-16,2019,20:29:55,36.64718,171.61214,1531.33,conical seamount,ridge
Halosauridae,Family,Actinopterygii,Notacanthiformes,Halosauridae,NA,NA,1, sediment-covered basalt bedrock with manganese crust , sediment; cobble with manganese crust; basalt boulder with manganese crust,2.3795,34.4919,1.507,North Pacific,NA,Emperor Seamount Chain,,,, Annei Seamount,FK190726-S0289,2019-08-16,2019,20:29:55,36.64718,171.61214,1531.33,conical seamount,ridge
Halosauridae,Family,Actinopterygii,Notacanthiformes,Halosauridae,NA,NA,1, sediment-covered basalt bedrock with manganese crust , sediment; cobble with manganese crust; basalt boulder with manganese crust,2.3792,34.4918,1.514,North Pacific,NA,Emperor Seamount Chain,,,, Annei Seamount,FK190726-S0289,2019-08-16,2019,20:30:08,36.64706,171.61266,1533.54,conical seamount,ridge
Coryphaenoides sp.,Genus,Actinopterygii,Gadiformes,Macrouridae,Macrourinae,Coryphaenoides,1, sediment-covered basalt bedrock with manganese crust , sediment; cobble with manganese crust; basalt boulder with manganese crust,2.3777,34.4922,1.514,North Pacific,NA,Emperor Seamount Chain,,,, Annei Seamount,FK190726-S0289,2019-08-16,2019,20:30:27,36.64719,171.61269,1533.97,conical seamount,ridge
Macrourinae,Subfamily,Actinopterygii,Gadiformes,Macrouridae,Macrourinae,NA,1, sediment-covered basalt bedrock with manganese crust , sediment; cobble with manganese crust; basalt boulder with manganese crust,2.3703,34.4933,1.522,North Pacific,NA,Emperor Seamount Chain,,,, Annei Seamount,FK190726-S0289,2019-08-16,2019,20:31:51,36.6469,171.61238,1538.32,conical seamount,ridge
Halosauridae,Family,Actinopterygii,Notacanthiformes,Halosauridae,NA,NA,1, sediment-covered basalt bedrock with manganese crust , sediment; cobble with manganese crust; basalt boulder with manganese crust,2.3705,34.4933,1.522,North Pacific,NA,Emperor Seamount Chain,,,, Annei Seamount,FK190726-S0289,2019-08-16,2019,20:31:52,36.6469,171.61238,1538.32,conical seamount,ridge
Coryphaenoides sp.,Genus,Actinopterygii,Gadiformes,Macrouridae,Macrourinae,Coryphaenoides,1, sediment-covered basalt bedrock with manganese crust , sediment; cobble with manganese crust; basalt boulder with manganese crust,2.3667,34.4943,1.522,North Pacific,NA,Emperor Seamount Chain,,,, Annei Seamount,FK190726-S0289,2019-08-16,2019,20:32:11,36.64729,171.6127,1541.13,conical seamount,ridge
